,id,target,disposition,period,t0,duration
7259,K05996.01,0,FALSE POSITIVE,4.944927575,131.61124,3.4648
7260,K05997.01,0,FALSE POSITIVE,4.442517008,133.608114,2.43922
7261,K00649.02,0,CANDIDATE,10.2090268,140.6805,6.264
7262,K05998.01,0,FALSE POSITIVE,62.7356439,152.22026,10.7925
7263,K05999.01,0,FALSE POSITIVE,7.035518449,137.950087,3.5286
7264,K06102.01,0,CANDIDATE,54.2916336,172.0219,3.364
7265,K06103.01,0,CANDIDATE,453.54212,360.0617,17.026
7266,K07860.01,0,FALSE POSITIVE,0.579516759,132.00256,1.342
7267,K06103.02,0,CANDIDATE,122.8054416,179.31732,2.663
7268,K06104.01,0,FALSE POSITIVE,16.2480865,143.96708,8.232
7269,K06104.02,0,FALSE POSITIVE,466.9407,244.7508,30.56
7270,K06105.01,0,FALSE POSITIVE,289.788624,370.8039,2.857
7271,K06106.01,0,FALSE POSITIVE,55.00402906,134.2268671,6.06
7272,K06107.01,0,FALSE POSITIVE,2.873657901,132.5847,2.1054
7273,K06196.01,0,FALSE POSITIVE,1.680425996,132.33173,5.4548
7274,K06197.01,0,FALSE POSITIVE,0.53345831,132.001459,1.32
7275,K06198.01,0,FALSE POSITIVE,20.686460198,133.8900931,37.7424
7276,K06199.01,0,FALSE POSITIVE,131.68018,229.6497,14.73
7277,K01628.03,0,CANDIDATE,37.8404232,146.77624,6.408
7278,K06200.01,0,FALSE POSITIVE,200.762693,308.7451,2.215
7279,K06201.01,0,FALSE POSITIVE,1.123258617,132.02671,4.27355
7280,K06202.01,0,CANDIDATE,47.25643291,158.8207171,2.0
7281,K04192.02,0,CANDIDATE,32.0273169,150.635,5.144
7282,K04246.02,0,CANDIDATE,8.75630628,132.47009,2.852
7283,K04287.02,0,CANDIDATE,9.6183111,138.3435,4.215
7284,K04323.02,0,FALSE POSITIVE,12.4250319,141.4868672,1.4446
7285,K04385.02,1,CONFIRMED,386.370512,452.874,11.007
7286,K07865.01,0,CANDIDATE,0.518060209,131.9425,1.8062
7287,K04385.03,0,CANDIDATE,17.3695112,136.6159,4.012
7288,K04435.02,0,CANDIDATE,17.8693759,140.2811,6.886
7289,K04541.02,0,CANDIDATE,17.236085,148.4127,4.209
7290,K06000.01,0,FALSE POSITIVE,12.4297161,141.2846,15.078
7291,K06001.01,0,FALSE POSITIVE,12.4288476,141.2012,16.43
7292,K06002.01,0,FALSE POSITIVE,12.4258252,141.5229,21.841
7293,K07872.01,0,FALSE POSITIVE,153.725848,284.07258,117.52
7294,K06003.01,0,FALSE POSITIVE,12.4257907,141.5345,19.859
7295,K06004.01,0,FALSE POSITIVE,12.4253356,141.58,27.49
7296,K06005.01,0,FALSE POSITIVE,12.4254201,141.5458,18.56
7297,K06006.01,0,FALSE POSITIVE,12.424995,141.5904,20.282
7298,K06007.01,0,FALSE POSITIVE,12.4227918,141.7972,27.29
7299,K06108.01,0,CANDIDATE,485.92297,299.5015,3.756
7300,K06109.01,0,FALSE POSITIVE,22.913446297,140.6466918,4.11699
7301,K01082.04,0,CANDIDATE,9.6550473,137.07505,2.752
7302,K06109.02,0,FALSE POSITIVE,10.0046881,136.47719,2.389
7303,K06110.01,0,FALSE POSITIVE,8.65315602,136.64735,2.627
7304,K06111.01,0,CANDIDATE,228.65412,282.7548,2.487
7305,K06112.01,0,FALSE POSITIVE,2.243015737,133.450825,4.31675
7306,K06113.01,0,FALSE POSITIVE,4.694218481,133.780334,4.53365
7307,K06203.01,0,FALSE POSITIVE,0.87683182,132.06142,1.96
7308,K06204.01,0,FALSE POSITIVE,0.953734449,132.413233,1.7616
7309,K06205.01,0,FALSE POSITIVE,2.073873563,132.59754,6.5605
7310,K06206.01,0,FALSE POSITIVE,15.713787218,132.0981464,11.3122
7311,K06207.01,0,FALSE POSITIVE,7.964440392,136.194674,9.1701
7312,K07866.01,0,FALSE POSITIVE,0.518071538,131.92715,1.7865
7313,K06208.01,0,FALSE POSITIVE,2.151214629,131.74391,2.226
7314,K06209.01,0,CANDIDATE,12.7143635,134.79818,3.101
7315,K01839.02,0,CANDIDATE,80.4103783,171.29626,3.487
7316,K07873.01,0,CANDIDATE,1.93188768,133.1676,1.087
7317,K00651.02,0,FALSE POSITIVE,320.18471858,423.2096375,11.94
7318,K06008.01,0,FALSE POSITIVE,12.426469,141.4649,25.71
7319,K06009.01,0,FALSE POSITIVE,12.4262889,141.4617,18.764
7320,K06010.01,0,FALSE POSITIVE,12.424747,141.6151,25.24
7321,K06011.01,0,FALSE POSITIVE,12.4255705,141.5298,28.88
7322,K06012.01,0,FALSE POSITIVE,12.426173,141.5013,30.64
7323,K06013.01,0,FALSE POSITIVE,12.4244306,141.647,26.15
7324,K06014.01,0,FALSE POSITIVE,6.71738328,137.2100078,3.60057
7325,K06114.01,0,FALSE POSITIVE,24.955998503,149.094437,2.76331
7326,K07863.01,0,CANDIDATE,5.2449156,136.0365,8.367
7327,K06115.01,0,CANDIDATE,168.66934782,132.5942053,4.07
7328,K06116.01,0,FALSE POSITIVE,4.426942241,133.564383,1.6116
7329,K06118.01,0,CANDIDATE,571.280892,368.0081,21.827
7330,K06118.02,0,CANDIDATE,4.66185924,133.58514,3.164
7331,K01250.02,0,CANDIDATE,1.213672208,131.94978,1.3644
7332,K06119.01,0,FALSE POSITIVE,3.454241684,131.711253,4.69505
7333,K06120.01,0,CANDIDATE,90.097375,143.8471,12.697
7334,K06209.02,0,CANDIDATE,7.72966941,138.92566,2.091
7335,K06210.01,0,CANDIDATE,51.85656556,167.340205,2.21
7336,K06211.01,0,FALSE POSITIVE,1.457256942,131.60891,6.51381
7337,K06212.01,0,FALSE POSITIVE,10.818248422,137.17026,18.2848
7338,K06213.01,0,FALSE POSITIVE,2.559236603,132.263863,1.6706
7339,K06214.01,0,FALSE POSITIVE,281.35877,390.582,7.74
7340,K06214.02,0,CANDIDATE,154.536881,177.697,15.44
7341,K06215.01,0,FALSE POSITIVE,462.12345,408.2031,8.46
7342,K03283.03,0,CANDIDATE,87.707513,205.7369,2.184
7343,K03741.03,1,CONFIRMED,5.1117547,133.76122,3.281
7344,K03741.04,0,CANDIDATE,9.6310258,132.7273,5.255
7345,K04260.02,0,FALSE POSITIVE,101.889228,213.9353,2.71
7346,K04396.04,0,CANDIDATE,437.51586139,522.0553193,4.16
7347,K04777.02,0,FALSE POSITIVE,48.5023669,168.2091,1.053
7348,K04781.02,0,FALSE POSITIVE,524.14139,344.9169,11.603
7349,K04913.02,0,CANDIDATE,8.97377221,139.73978,2.135
7350,K06015.01,0,FALSE POSITIVE,41.86539723,161.17679,6.663
7351,K06016.01,0,FALSE POSITIVE,4.553370029,135.433898,3.2209
7352,K06017.01,0,FALSE POSITIVE,5.262652179,135.6269856,2.85554
7353,K00736.03,0,FALSE POSITIVE,345.98207283,392.1763832,2.97
7354,K06018.01,0,FALSE POSITIVE,16.621853404,133.5526451,3.91517
7355,K06019.01,0,FALSE POSITIVE,19.741616041,136.446922,3.07231
7356,K06020.01,0,FALSE POSITIVE,5.455766383,136.907217,2.8923
7357,K06021.01,0,FALSE POSITIVE,22.44620704,149.1595,7.5491
7358,K06120.02,0,CANDIDATE,205.41415,295.6538,10.26
7359,K06121.01,0,FALSE POSITIVE,1.237147407,132.6581514,7.06623
7360,K06122.01,0,FALSE POSITIVE,1.28619671,131.87462,1.114
7361,K06123.01,0,FALSE POSITIVE,2.649026189,133.379281,2.4698
7362,K06124.01,0,FALSE POSITIVE,6.932281325,134.876198,11.0301
7363,K06125.01,0,FALSE POSITIVE,2.151384476,133.1088143,3.34471
7364,K07874.01,0,FALSE POSITIVE,0.562273947,131.52433,3.1572
7365,K06126.01,0,FALSE POSITIVE,17.4352218,143.2261,51.666
7366,K06127.01,0,CANDIDATE,114.27173902,163.3628542,2.19
7367,K06216.01,0,CANDIDATE,26.40805532,155.746607,2.7
7368,K06216.02,0,CANDIDATE,46.07931317,159.6728081,1.87
7369,K01860.04,0,CANDIDATE,24.8434837,148.1777,4.8
7370,K06217.01,0,CANDIDATE,7.7016694,134.2294,10.898
7371,K06218.01,0,FALSE POSITIVE,117.634213,176.0874,3.82
7372,K06219.01,0,FALSE POSITIVE,21.025447023,148.2226428,6.52216
7373,K06220.01,0,FALSE POSITIVE,0.933753371,131.50945,4.438
7374,K06221.01,0,FALSE POSITIVE,1.72153588,131.7292,1.9227
7375,K04567.02,0,CANDIDATE,4.67250377,135.23678,4.441
7376,K06022.01,0,FALSE POSITIVE,2.765621941,133.680095,2.3191
7377,K06023.01,0,FALSE POSITIVE,3.664964374,134.152879,3.9058
7378,K06024.01,0,FALSE POSITIVE,6.8072842,135.5474,1.9477
7379,K06025.01,0,FALSE POSITIVE,2.136577151,133.026579,2.4682
7380,K06026.01,0,FALSE POSITIVE,2.638432816,133.003946,2.42989
7381,K06027.01,0,FALSE POSITIVE,11.991000357,139.598337,6.4648
7382,K00744.02,0,FALSE POSITIVE,2.03746414,131.54567,2.895
7383,K06028.01,0,FALSE POSITIVE,37.80694072,153.8409531,3.84264
7384,K07875.01,0,CANDIDATE,21.9711574,137.6914,5.012
7385,K01310.02,0,CANDIDATE,144.688915,256.343,9.468
7386,K06128.01,0,FALSE POSITIVE,12.42555055,141.5457,28.492
7387,K06129.01,0,FALSE POSITIVE,12.42592247,141.54848,31.5
7388,K06130.01,0,CANDIDATE,1.54287434,132.61697,1.1121
7389,K06131.01,0,FALSE POSITIVE,12.4237327,133.9642,18.15
7390,K06131.02,0,FALSE POSITIVE,94.38163,171.3362,11.87
7391,K06132.01,0,CANDIDATE,33.3200908,150.0494,6.5265
7392,K06132.02,1,CONFIRMED,7.5844241,137.847,3.918
7393,K06222.01,0,FALSE POSITIVE,210.899577,230.1954,2.167
7394,K06223.01,0,FALSE POSITIVE,3.103730697,132.8744585,6.93402
7395,K06224.01,0,CANDIDATE,91.20573037,210.1533987,4.17
7396,K06224.02,0,FALSE POSITIVE,253.40538,273.6514,7.43
7397,K06225.01,0,FALSE POSITIVE,5.110771787,133.315344,2.48392
7398,K01996.02,0,CANDIDATE,7.07394528,136.64371,2.319
7399,K06226.01,0,FALSE POSITIVE,1.463773705,132.807589,1.9123
7400,K06227.01,0,FALSE POSITIVE,4.46255312,133.64977,14.0957
7401,K00099.02,0,FALSE POSITIVE,79.87804945,184.7704412,3.19
7402,K00750.03,0,CANDIDATE,14.516741,138.83799,2.706
7403,K03283.02,0,CANDIDATE,20.5718107,142.80267,3.399
7404,K06029.01,0,FALSE POSITIVE,3.026764871,133.3279059,4.32532
7405,K06030.01,0,FALSE POSITIVE,3.840130917,135.139765,2.8951
7406,K06031.01,0,FALSE POSITIVE,5.554227226,135.16203,4.77434
7407,K06032.01,0,FALSE POSITIVE,1.570919281,132.47362,3.2232
7408,K06033.01,0,FALSE POSITIVE,35.08976902,153.396702,3.9623
7409,K06034.01,0,FALSE POSITIVE,5.233450136,133.1261573,8.57374
7410,K06035.01,0,FALSE POSITIVE,3.6037011,131.6711,2.994
7411,K06036.01,0,FALSE POSITIVE,3.518356021,131.8005089,6.90375
7412,K06132.03,0,CANDIDATE,11.867172,142.985,4.815
7413,K06133.01,0,FALSE POSITIVE,2.6160943,132.5162,21.34
7414,K06134.01,0,FALSE POSITIVE,2.404386969,133.2105484,7.40348
7415,K01319.02,0,CANDIDATE,142.685885,175.9722,3.792
7416,K06135.01,0,FALSE POSITIVE,4.390513938,132.550761,2.9472
7417,K06136.01,0,FALSE POSITIVE,3.86963822,131.6242,2.29
7418,K06137.01,0,CANDIDATE,12.4970599,140.8987,3.877
7419,K06137.02,0,FALSE POSITIVE,7.384681,132.1721,3.548
7420,K06228.01,1,CONFIRMED,21.0907909,133.96316,4.751
7421,K06229.01,0,FALSE POSITIVE,3.371796653,134.876289,3.4421
7422,K06230.01,0,FALSE POSITIVE,1.927177921,132.571474,2.7742
7423,K07867.01,0,FALSE POSITIVE,0.575925434,131.92458,2.4676
7424,K06231.01,0,FALSE POSITIVE,496.17566,174.0663,11.63
7425,K06232.01,0,FALSE POSITIVE,6.256352128,133.543181,2.3512
7426,K06233.01,1,CONFIRMED,16.17803,132.326,5.18
7427,K06234.01,0,FALSE POSITIVE,2.37795507,132.557333,2.4329
7428,K06235.01,0,FALSE POSITIVE,2.053866175,132.944062,4.8045
7429,K00750.04,0,FALSE POSITIVE,36.5521313,165.0716,2.481
7430,K00983.02,0,FALSE POSITIVE,5.177577252,132.9009561,2.4777
7431,K00989.04,0,FALSE POSITIVE,4.08029328,131.7047,2.8343
7432,K02311.03,1,CONFIRMED,104.3519624,190.10261,3.695
7433,K02433.06,0,CANDIDATE,6.06330298,136.17607,3.275
7434,K02433.07,0,CANDIDATE,86.431871,423.0356,7.374
7435,K02533.03,0,CANDIDATE,26.1152887,145.5641,12.54
7436,K07861.01,0,FALSE POSITIVE,469.52303,381.4073,5.487
7437,K02768.03,0,FALSE POSITIVE,11.83271013,137.5928634,6.152
7438,K06037.01,0,FALSE POSITIVE,32.669962587,159.4801924,3.581
7439,K00841.04,0,CANDIDATE,269.306232,285.6272,14.931
7440,K06038.01,0,FALSE POSITIVE,19.93364711,143.94041,8.6122
7441,K06039.01,0,FALSE POSITIVE,1.071911311,131.607529,3.8559
7442,K06040.01,0,FALSE POSITIVE,18.019651402,148.6673673,5.08572
7443,K07864.01,0,FALSE POSITIVE,117.934158,197.8657,9.25
7444,K06041.01,0,FALSE POSITIVE,4.032762189,133.3016604,4.14212
7445,K06042.01,0,FALSE POSITIVE,2.371589507,132.743293,3.5116
7446,K06043.01,0,FALSE POSITIVE,5.09112124,135.17945,2.159
7447,K06138.01,0,FALSE POSITIVE,4.206070484,132.248423,10.6988
7448,K06139.01,0,FALSE POSITIVE,0.905677864,132.197687,2.2432
7449,K06141.01,0,CANDIDATE,96.509214,223.808,0.589
7450,K06142.01,0,CANDIDATE,69.64679311,138.283056,3.71
7451,K06142.02,0,CANDIDATE,111.65546,148.8939,1.051
7452,K06142.03,0,CANDIDATE,86.13201864,164.2236993,3.11
7453,K01330.02,0,FALSE POSITIVE,94.219289,196.1952,24.312
7454,K06143.01,0,FALSE POSITIVE,297.113395,309.1459,4.529
7455,K02012.02,0,CANDIDATE,180.921729,234.3344,8.99
7456,K06236.01,0,FALSE POSITIVE,4.478116695,132.8719936,3.357
7457,K07876.01,0,FALSE POSITIVE,0.579108481,131.7753,1.659
7458,K06236.02,0,FALSE POSITIVE,1.27620899,131.6866,2.169
7459,K06237.01,0,FALSE POSITIVE,528.50344,209.8264,6.394
7460,K06237.02,0,CANDIDATE,47.14404783,172.855768,4.35
7461,K06238.01,0,CANDIDATE,197.05431574,266.1346771,6.38
7462,K06239.01,0,CANDIDATE,406.496216,325.9025,3.495
7463,K06239.02,0,CANDIDATE,491.61516814,295.3512988,6.31
7464,K06044.01,0,FALSE POSITIVE,2.027383251,131.686117,1.5528
7465,K06045.01,0,FALSE POSITIVE,10.73370737,141.11176,7.6706
7466,K06046.01,0,FALSE POSITIVE,9.449438672,136.025779,5.5479
7467,K06047.01,0,FALSE POSITIVE,8.752913958,138.724933,3.4546
7468,K00841.05,0,CANDIDATE,499.47338,455.5672,12.248
7469,K06048.01,0,FALSE POSITIVE,1.985586627,132.9336782,2.53163
7470,K06049.01,0,FALSE POSITIVE,16.579028045,146.733098,7.803
7471,K07868.01,0,FALSE POSITIVE,513.42784,174.3904,6.278
7472,K06050.01,0,FALSE POSITIVE,2.064900876,132.874485,6.8769
7473,K06144.01,0,FALSE POSITIVE,9.751720174,138.538319,16.1937
7474,K06145.01,1,CONFIRMED,19.672324,134.3013,4.812
7475,K06145.02,1,CONFIRMED,32.657035,152.881,5.953
7476,K06145.03,0,CANDIDATE,7.3138454,137.561,2.273
7477,K06146.01,0,FALSE POSITIVE,4.592401261,133.139791,4.96038
7478,K07877.01,0,FALSE POSITIVE,6.70995253,134.02352,2.297
7479,K06147.01,0,FALSE POSITIVE,5.776794344,133.6275034,6.33505
7480,K06148.01,0,FALSE POSITIVE,23.19923256,146.6907294,2.09
7481,K06149.01,0,FALSE POSITIVE,0.503199724,131.90627,1.117
7482,K06240.01,0,FALSE POSITIVE,4.768540307,133.8648842,0.9938
7483,K06241.01,0,FALSE POSITIVE,73.91858615,154.696798,6.9735
7484,K06242.01,0,CANDIDATE,212.43503674,239.8349648,4.26
7485,K00353.03,0,CANDIDATE,11.1619384,133.5538,5.195
7486,K07862.01,0,FALSE POSITIVE,2.38793696,133.22902,17.302
7487,K02081.02,0,FALSE POSITIVE,589.17968,185.0175,10.2
7488,K06242.02,0,CANDIDATE,76.83994597,171.7707187,3.11
7489,K06242.03,0,CANDIDATE,78.86684,143.7314,4.5
7490,K06243.01,0,FALSE POSITIVE,4.618767943,133.386655,6.03
7491,K06051.01,0,FALSE POSITIVE,3.60727417,133.77548,14.0841
7492,K06052.01,0,FALSE POSITIVE,2.565717939,133.22148,1.7084
7493,K06053.01,0,FALSE POSITIVE,22.05274533,151.552457,5.5924
7494,K06054.01,0,FALSE POSITIVE,2.881338104,132.909319,3.5943
7495,K06055.01,0,FALSE POSITIVE,4.078355243,132.160073,6.4649
7496,K06056.01,0,FALSE POSITIVE,7.73590441,137.98785,4.4389
7497,K06057.01,0,FALSE POSITIVE,3.530164642,134.77535,4.11466
7498,K00896.03,0,CANDIDATE,28.8672107,156.19578,3.782
7499,K06150.01,0,CANDIDATE,48.9528113,139.6768278,1.66
7500,K01334.02,0,FALSE POSITIVE,94.225938,196.1319,22.08
7501,K06151.01,0,CANDIDATE,431.78556,507.3561,9.135
7502,K06152.01,0,FALSE POSITIVE,395.07333,244.4858,7.844
7503,K06153.01,0,FALSE POSITIVE,1.51918335,131.913532,5.45573
7504,K06154.01,0,FALSE POSITIVE,13.59940118,133.0874188,2.52
7505,K06155.01,0,FALSE POSITIVE,2.745910734,133.1719105,4.02594
7506,K06156.01,0,FALSE POSITIVE,1.608363345,131.58432,2.1988
7507,K06244.01,0,FALSE POSITIVE,5.746017234,132.042549,3.6347
7508,K06245.01,0,CANDIDATE,144.102562,198.0696,2.753
7509,K06245.02,0,CANDIDATE,112.317402,241.6462,3.471
7510,K06246.01,0,CANDIDATE,9.13315062,139.9861,2.1557
7511,K06247.01,0,FALSE POSITIVE,3.963787093,135.029951,3.10316
7512,K06248.01,0,FALSE POSITIVE,1.759208679,132.6537254,4.60837
7513,K06249.01,0,FALSE POSITIVE,1.6031794,131.5678,0.91
7514,K02086.04,0,CANDIDATE,335.56311,340.6688,13.06
7515,K06058.01,0,FALSE POSITIVE,6.496031958,135.4687416,5.21924
7516,K06059.01,0,FALSE POSITIVE,4.012537983,134.652406,2.0101
7517,K06060.01,0,FALSE POSITIVE,1.594162001,132.634679,5.4958
7518,K06061.01,0,FALSE POSITIVE,10.238939876,132.722552,3.4851
7519,K06062.01,0,FALSE POSITIVE,5.499941387,136.869403,5.1339
7520,K06063.01,0,FALSE POSITIVE,8.667826242,137.3415297,5.06514
7521,K06064.01,0,FALSE POSITIVE,265.2996227,316.91977,8.8452
7522,K06065.01,0,FALSE POSITIVE,265.2999623,316.91821,8.8577
7523,K06157.01,0,FALSE POSITIVE,98.1020983,170.33189,1.225
7524,K06158.01,0,FALSE POSITIVE,182.467019,215.019,7.607
7525,K06158.02,0,FALSE POSITIVE,126.57837267,198.1194352,2.5
7526,K06159.01,0,FALSE POSITIVE,11.41437505,142.59649,6.276
7527,K00337.02,0,CANDIDATE,154.607419,250.5204,9.225
7528,K01519.02,0,CANDIDATE,57.132855,152.9919,4.958
7529,K06160.01,0,FALSE POSITIVE,151.31847,148.9275,16.45
7530,K06161.01,0,FALSE POSITIVE,10.4032399,138.18443,23.85
7531,K06250.01,0,FALSE POSITIVE,1.853209359,132.249661,1.7543
7532,K06251.01,0,FALSE POSITIVE,14.66769462,139.161736,2.4462
7533,K02163.03,0,CANDIDATE,28.2251049,153.7452,2.354
7534,K02183.03,0,CANDIDATE,150.381954,205.2811,4.968
7535,K02184.02,0,CANDIDATE,95.906433,226.921,4.08
7536,K07869.01,0,FALSE POSITIVE,11.4132144,140.11988,2.371
7537,K02194.03,0,CANDIDATE,445.21685,202.847,16.37
7538,K02203.02,0,FALSE POSITIVE,172.178768,139.442,1.19
7539,K02209.02,0,CANDIDATE,35.502865,150.4186,8.149
7540,K06066.01,0,FALSE POSITIVE,13.787520532,136.762097,2.55435
7541,K06067.01,0,FALSE POSITIVE,8.2904597,132.24956,2.6002
7542,K00945.03,0,CANDIDATE,66.789347,184.4713,4.08
7543,K06068.01,0,CANDIDATE,6.150251376,134.4228253,1.68923
7544,K06069.01,0,FALSE POSITIVE,8.214204254,135.01403,4.5905
7545,K06070.01,0,FALSE POSITIVE,15.71377375,132.09973,7.464
7546,K06071.01,0,FALSE POSITIVE,5.918619554,132.924716,3.94804
7547,K06072.01,0,FALSE POSITIVE,3.319523463,131.923046,3.3465
7548,K06162.01,0,FALSE POSITIVE,5.874197307,134.3187261,4.26585
7549,K06163.01,0,FALSE POSITIVE,19.7959731,135.93667,5.342
7550,K06164.01,0,CANDIDATE,29.5126153,134.7234,6.314
7551,K06164.02,0,FALSE POSITIVE,209.00055019,149.8223238,2.52
7552,K06165.01,0,FALSE POSITIVE,5.614892073,132.842964,3.7294
7553,K06166.01,1,CONFIRMED,12.2064304,134.053,2.407
7554,K06166.02,1,CONFIRMED,6.6513189,135.289,2.135
7555,K06167.01,0,FALSE POSITIVE,3.905532605,133.349361,6.8091
7556,K02210.02,1,CONFIRMED,210.631486,300.72292,8.419
7557,K02281.02,0,CANDIDATE,455.27405,367.95,2.4
7558,K00365.02,0,CANDIDATE,117.761,175.5599,3.454
7559,K02327.02,0,CANDIDATE,46.331703,173.2164,4.514
7560,K02393.02,0,CANDIDATE,0.766691517,132.19667,1.2638
7561,K02404.02,0,FALSE POSITIVE,5.2438528,132.6659,10.539
7562,K02432.02,0,FALSE POSITIVE,93.6273251,222.5881699,1.92
7563,K02450.02,0,CANDIDATE,7.1931193,137.2737,2.935
7564,K06073.01,0,FALSE POSITIVE,6.474202359,134.3950738,3.35989
7565,K06074.01,0,FALSE POSITIVE,8.4803048,135.85228,7.5348
7566,K06075.01,0,FALSE POSITIVE,8.947426242,132.0457395,4.89701
7567,K06076.01,0,FALSE POSITIVE,9.93443795,132.87307,8.098
7568,K06077.01,0,FALSE POSITIVE,2.173552528,132.3118,1.6107
7569,K00266.02,0,CANDIDATE,47.7439509,160.15905,2.99
7570,K00992.02,0,CANDIDATE,4.57834367,132.2982,3.987
7571,K06078.01,0,FALSE POSITIVE,10.157715971,139.442275,2.9526
7572,K01522.02,0,CANDIDATE,12.654896,134.6826,4.325
7573,K06168.01,0,CANDIDATE,131.258668,182.3187,4.89
7574,K07870.01,0,CANDIDATE,92.552007,221.5872,2.135
7575,K06168.02,0,CANDIDATE,75.072964,147.1591,9.21
7576,K06168.03,0,FALSE POSITIVE,404.701927,196.6089,3.981
7577,K06169.01,0,FALSE POSITIVE,0.779609509,131.67843,4.013
7578,K06170.01,0,FALSE POSITIVE,15.80529628,135.9561178,1.56
7579,K06171.01,0,FALSE POSITIVE,2.103239235,132.8681395,7.08365
7580,K06172.01,0,CANDIDATE,31.8134892,137.82331,1.422
7581,K02610.02,0,CANDIDATE,115.230655,176.644,17.735
7582,K02714.03,1,CONFIRMED,184.262741,255.2287,11.94
7583,K02719.02,0,CANDIDATE,106.25976,132.2417,6.101
7584,K02828.02,0,CANDIDATE,505.462916,458.07755,10.127
7585,K02869.02,0,CANDIDATE,274.743032,300.5018,9.137
7586,K00423.02,0,CANDIDATE,360.477635,253.9112,4.332
7587,K02871.03,0,CANDIDATE,18.0811429,140.5222,4.44
7588,K02926.03,1,CONFIRMED,20.9569985,139.07664,3.493
7589,K06079.01,0,FALSE POSITIVE,15.249335907,143.662829,3.82224
7590,K06080.01,0,FALSE POSITIVE,4.816610903,133.763636,3.82353
7591,K06081.01,0,FALSE POSITIVE,2.305903447,131.7928588,3.3828
7592,K06082.01,0,FALSE POSITIVE,1.814128042,131.938871,3.0646
7593,K07871.01,0,FALSE POSITIVE,1.247121237,132.39461,9.363
7594,K06083.01,0,FALSE POSITIVE,4.128795314,132.5796644,2.771
7595,K06084.01,0,FALSE POSITIVE,3.269176601,133.257825,2.7233
7596,K06085.01,0,CANDIDATE,5.902596818,136.388994,5.5711
7597,K06086.01,0,FALSE POSITIVE,15.995094054,147.305407,8.45037
7598,K06173.01,0,CANDIDATE,214.013044,179.8607,7.87
7599,K06174.01,0,FALSE POSITIVE,0.70914232,132.1761,1.936
7600,K06175.01,0,FALSE POSITIVE,9.86869589,138.99584,2.876
7601,K01541.02,0,FALSE POSITIVE,66.34455122,153.314206,3.64
7602,K06176.01,0,CANDIDATE,143.09688,143.701,17.74
7603,K06176.02,0,CANDIDATE,73.4567573,172.3647107,2.74
7604,K06177.01,0,FALSE POSITIVE,0.978362973,132.126,1.206
7605,K06178.01,0,CANDIDATE,13.0327301,133.6778,3.902
7606,K02926.04,1,CONFIRMED,37.6333868,158.8156,4.49
7607,K02971.02,0,CANDIDATE,31.9533679,159.6588,8.424
7608,K03028.02,0,CANDIDATE,458.16754,462.2522,6.97
7609,K03088.02,0,CANDIDATE,67.8766605,187.3703,2.598
7610,K03090.02,0,FALSE POSITIVE,15.0367776,133.6558,3.042
7611,K03214.02,0,CANDIDATE,25.0901574,138.4988,8.273
7612,K03371.02,1,CONFIRMED,12.25384348,143.70549,2.373
7613,K03401.02,0,CANDIDATE,326.6708,327.7185,10.84
7614,K00129.02,0,CANDIDATE,143.21109362,221.7556468,2.71
7615,K00238.03,0,CANDIDATE,362.97828,256.5011,14.083
7616,K00593.04,0,CANDIDATE,240.192808,168.3047,9.72
7617,K06087.01,0,FALSE POSITIVE,22.16127178,148.46378,3.699
7618,K00993.03,0,CANDIDATE,86.723653,195.3511,4.852
7619,K06088.01,0,FALSE POSITIVE,2.745121487,133.619276,2.9845
7620,K06089.01,0,FALSE POSITIVE,282.9656538,193.502758,21.4259
7621,K06090.01,0,FALSE POSITIVE,37.32030954,135.426946,6.9616
7622,K07878.01,0,CANDIDATE,36.566324,141.4473,4.832
7623,K06091.01,0,FALSE POSITIVE,5.889372452,134.779685,4.94674
7624,K06092.01,0,FALSE POSITIVE,2.581595167,132.947414,4.9153
7625,K06093.01,0,CANDIDATE,20.5736113,149.1939,11.222
7626,K03163.01,0,FALSE POSITIVE,0.566801886,131.8258,5.733
7627,K03169.01,0,FALSE POSITIVE,180.71809,222.2962,10.85
7628,K03172.01,0,FALSE POSITIVE,6.5583706,133.83031,3.286
7629,K03173.01,0,FALSE POSITIVE,434.39148,131.4436,13.02
7630,K03180.01,0,FALSE POSITIVE,71.1577054,178.29611,4.85
7631,K03181.01,0,FALSE POSITIVE,73.26417,173.8331,5.54
7632,K03184.02,1,CONFIRMED,11.3220104,142.7143,5.86
7633,K03186.01,0,FALSE POSITIVE,681.9363102,289.0653808,7.94066
7634,K03187.01,0,FALSE POSITIVE,0.705891195,131.62062,5.281
7635,K03191.01,0,FALSE POSITIVE,377.88909,143.4845,9.259
7636,K03192.01,0,FALSE POSITIVE,199.21638,293.6619,9.23
7637,K03195.01,0,FALSE POSITIVE,121.70747,229.2617,1.37
7638,K03198.01,0,FALSE POSITIVE,273.528359,246.3207,22.346
7639,K03199.01,0,FALSE POSITIVE,3.88258905,134.82111,2.741
7640,K03201.01,0,FALSE POSITIVE,135.57186,245.3504,9.94
7641,K03207.01,0,CANDIDATE,0.954388314,132.44537,6.26
7642,K03210.01,0,FALSE POSITIVE,173.06929,221.2582,12.84
7643,K03215.01,0,FALSE POSITIVE,1.039046871,131.54272,1.689
7644,K03222.01,0,FALSE POSITIVE,0.607538435,131.70989,5.549
